,institution_name,ETER_ID,reference_year,country_code,missing_perc,zero_value,c_value,s_value,nc_value,cons_perc,timeillnes_occ
6990,Westsächsische Hochschule Zwickau,DE0351,2014,DE,1.0,2.0,0.0,0.0,0.0,1.0,6.0
6991,Deutsche Telekom Hochschule für Telekommunikation. Leipzig (Priv. FH),DE0353,2014,DE,1.0,4.0,0.0,0.0,0.0,1.0,6.0
6992,Evangelische Hochschule für Soziale Arbeit. Dresden (FH),DE0356,2014,DE,1.0,6.0,0.0,3.0,0.0,1.0,6.0
6993,Hochschule Anhalt (FH),DE0358,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
6994,Hochschule Harz (FH),DE0359,2014,DE,1.0,2.0,0.0,3.0,0.0,1.0,6.0
6995,Hochschule Magdeburg-Stendal (FH),DE0360,2014,DE,1.0,1.0,0.0,0.0,0.0,1.0,6.0
6996,Hochschule Merseburg (FH),DE0361,2014,DE,1.0,2.0,0.0,1.0,0.0,1.0,6.0
6997,Fachhochschule Flensburg,DE0363,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
6998,Fachhochschule Westküste. Heide,DE0364,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
6999,Fachhochschule Kiel,DE0365,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
7000,Fachhochschule Lübeck,DE0366,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
7001,NORDAKADEMIE Hochschule der Wirtschaft,DE0367,2014,DE,1.0,6.0,0.0,0.0,0.0,1.0,6.0
7002,Private Fachhochschule Wedel,DE0369,2014,DE,1.0,6.0,0.0,1.0,0.0,0.8,6.0
7003,Fachhochschule Erfurt,DE0370,2014,DE,1.0,2.0,0.0,0.0,0.0,1.0,6.0
7004,Ernst-Ebbe-Hochschule Jena,DE0371,2014,DE,1.0,4.0,0.0,0.0,0.0,1.0,6.0
7005,Hochschule Nordhausen,DE0372,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
7006,Fachhochschule Schmalkalden,DE0373,2014,DE,1.0,1.0,0.0,0.0,0.0,1.0,6.0
7007,SRH Fachhochschule für Gesundheit Gera (Priv. FH),DE0376,2014,DE,1.0,5.0,0.0,0.0,0.0,0.9,6.0
7008,Hochschule für öffentliche Verwaltung Kehl,DE0377,2014,DE,1.0,2.0,0.0,2.0,0.0,1.0,6.0
7009,Hochschule Ludwigsburg für öffentliche Verwaltung und Finanzen,DE0378,2014,DE,1.0,4.0,0.0,1.0,0.0,1.0,6.0
7010,Fachhochschule für Rechtspflege Schwetzingen,DE0379,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,6.0
7011,Hochschule der Polizei Baden-Württemberg,DE0380,2014,DE,1.0,7.0,0.0,0.0,0.0,1.0,6.0
7012,Fachhochschule für öffentliche Verwaltung und Rechtspflege in Bayern,DE0382,2014,DE,1.0,6.0,0.0,0.0,0.0,1.0,6.0
7013,FH der Polizei Brandenburg (VerwFH) in Oranienburg,DE0385,2014,DE,1.0,7.0,0.0,1.0,0.0,0.9,6.0
7014,Fachhochschule für Finanzen Brandenburg in Königs Wusterhausen,DE0386,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7015,Hochschule für öffentliche Verwaltung Bremen,DE0387,2014,DE,1.0,7.0,0.0,1.0,0.0,0.9,6.0
7016,Norddeutsche Akademie für Finanzen und Steuerrecht Hamburg,DE0389,2014,DE,1.0,9.0,0.0,2.0,0.0,0.8,6.0
7017,Hessische Hochschule für Finanzen und Rechtspflege,DE0391,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,6.0
7018,Hessische Hochschule für Polizei und Verwaltung,DE0392,2014,DE,1.0,4.0,0.0,1.0,0.0,0.8,6.0
7019,Verwaltungs-Fachhochschule Güstrow,DE0394,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,6.0
7020,Norddeutsche Hochschule für Rechtspflege. Hildesheim,DE0395,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7021,Kommunale Hochschule für Verwaltung in Niedersachsen,DE0396,2014,DE,1.0,11.0,0.0,1.0,0.0,0.8,6.0
7022,Fachhochschule für Rechtspflege NW. Bad Münstereifel,DE0397,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,6.0
7023,Fachhochschule für Finanzen NW. Nordkirchen,DE0398,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,6.0
7024,Fachhochschule für öffentliche Verwaltung Nordrhein-Westfalen,DE0399,2014,DE,1.0,6.0,0.0,0.0,0.0,1.0,6.0
7025,Hochschule des Bundes für öffentliche Verwaltung,DE0400,2014,DE,1.0,7.0,0.0,1.0,0.0,0.8,6.0
7026,Fachhochschule für Finanzen Edenkoben,DE0401,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7027,Hochschule der Deutschen Bundesbank Hachenburg,DE0402,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7028,Fachhochschule für öffentliche Verwaltung Mayen,DE0403,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7029,Fachhochschule für Verwaltung Saarbrücken,DE0404,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7030,Fachhochschule der Sächsischen Verwaltung Meißen,DE0405,2014,DE,1.0,9.0,0.0,0.0,0.0,0.8,6.0
7031,Hochschule der Sächsischen Polizei. Rothenburg/OL. (FH),DE0406,2014,DE,1.0,7.0,0.0,1.0,0.0,0.8,6.0
7032,Fachhochschule Polizei Sachsen-Anhalt. Aschersleben,DE0407,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7033,Fachhochschule für Verwaltung und Dienstleistung Altenholz,DE0408,2014,DE,1.0,6.0,0.0,1.0,0.0,0.8,6.0
7034,Thüringer Fachhochschule für öffentliche Verwaltung Gotha,DE0410,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7035,Hochschule für Medien. Kommunikation und Wirtschaft (HMKW),DE0411,2014,DE,1.0,6.0,0.0,2.0,0.0,1.0,6.0
7036,Hochschule für Wirtschaft. Technik und Kultur Berlin (HWTK),DE0412,2014,DE,1.0,7.0,0.0,0.0,0.0,0.9,4.0
7037,International Psychoanalytic University Berlin,DE0413,2014,DE,1.0,4.0,0.0,0.0,0.0,1.0,6.0
7038,Hochschule Emden/Leer,DE0414,2014,DE,1.0,2.0,0.0,1.0,0.0,1.0,6.0
7039,KLU Kühne Logistics University (Priv.),DE0416,2014,DE,1.0,8.0,0.0,0.0,0.0,1.0,5.0
7040,MSH Medical School Hamburg,DE0417,2014,DE,1.0,6.0,0.0,2.0,0.0,0.8,6.0
7041,Hochschule Hamm-Lippstadt,DE0418,2014,DE,1.0,3.0,0.0,2.0,0.0,1.0,6.0
7042,Hochschule Rhein-Waal,DE0419,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
7043,Cologne Business School (CBS) - European University of Applied Sciences (Priv. FH),DE0420,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
7044,Hochschule der Wirtschaft für Management (HdWM) Mannheim (Priv. FH),DE0421,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,5.0
7045,Hochschule Ruhr West (HRW),DE0422,2014,DE,1.0,4.0,0.0,0.0,0.0,1.0,6.0
7046,ESMOD Berlin Internationale Kunsthochschule für Mode (Priv.),DE0426,2014,DE,1.0,5.0,0.0,1.0,0.0,1.0,2.0
7047,Hochschule für Kunst. Design und Populäre Musik Freiburg i. Br. (Priv. FH),DE0428,2014,DE,0.1,5.0,0.0,0.0,0.0,1.0,3.0
7048,Akkon HS Berlin (Priv. FH),DE0430,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,4.0
7049,DEKRA Hochschule für Medien,DE0431,2014,DE,1.0,9.0,0.0,0.0,0.0,0.8,6.0
7050,German open Business School - HS für Wirtschaft und Verwaltung Berlin (Priv- FH),DE0433,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,4.0
7051,Business School Berlin Potsdam,DE0435,2014,DE,1.0,7.0,0.0,0.0,0.0,0.8,6.0
7052,CVJM-Hochschule Kassel (Priv. FH),DE0437,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,6.0
7053,Hochschule Weserbergland (HSW). Hameln (Priv.FH),DE0438,2014,DE,1.0,4.0,0.0,1.0,0.0,0.8,6.0
7054,Leibniz - Fachhochschule Hannover (Priv. FH),DE0439,2014,DE,1.0,7.0,0.0,1.0,0.0,0.9,5.0
7055,Hochschule für Gesundheit. Bochum,DE0440,2014,DE,1.0,6.0,0.0,0.0,0.0,0.9,6.0
7056,Fliedner Fachhochschule Düsseldorf (Priv. ),DE0441,2014,DE,0.1,7.0,0.0,1.0,0.0,0.8,5.0
7057,Hochschule Neuss für Internationale Wirtschaft (Priv. FH),DE0442,2014,DE,0.2,3.0,0.0,3.0,0.0,0.6,3.0
7058,Mathias Hochschule Rheine (Priv. FH),DE0443,2014,DE,1.0,6.0,0.0,1.0,0.0,0.8,4.0
7059,EBC Hochschule Düsseldorf (Priv. FH),DE0444,2014,DE,0.3,0.0,0.0,0.0,0.0,0.2,3.0
7060,Fachhochschule Dresden (Priv. FH),DE0445,2014,DE,1.0,6.0,0.0,0.0,0.0,0.8,4.0
7061,SRH Hochschule der Populären Künste,DE0447,2014,DE,1.0,7.0,0.0,0.0,0.0,0.9,5.0
7062,Jade Hochschule,DE0448,2014,DE,1.0,2.0,0.0,0.0,0.0,1.0,6.0
7063,Medical School Berlin. Hochschule für Gesundheit und Medizin (Priv. FH),DE0452,2014,DE,1.0,9.0,0.0,1.0,0.0,0.8,5.0
7064,Brandenburgische Technische Universität Cottbus-Senftenberg,DE0455,2014,DE,1.0,1.0,0.0,0.0,0.0,1.0,4.0
7065,Hochschule Geisenheim University (FH),DE0458,2014,DE,1.0,3.0,0.0,0.0,0.0,1.0,4.0
7066,IST-Hochschule für Management Düsseldorf (Priv. FH),DE0460,2014,DE,0.1,7.0,0.0,0.0,0.0,0.8,3.0
7067,Medizinische Hochschule Brandenburg in Neuruppin (Priv. U),DE0461,2014,DE,0.7,0.0,0.0,0.0,0.0,0.1,2.0
7068,Munich Institute of Media and Musical Arts. MIMA München (Priv. Kunst-H),DE0462,2014,DE,0.7,0.0,0.0,0.0,0.0,0.1,3.0
7069,AMD Akademie Mode und Design Idstein mit allen Standorten,DE0465,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,3.0
7070,NBS Northern Business School Hamburg (Priv. FH),DE0469,2014,DE,0.3,4.0,0.0,1.0,0.0,0.4,3.0
7071,Akademie der Polizei Hamburg,DE0475,2014,DE,1.0,8.0,0.0,0.0,0.0,0.8,4.0
7072,Københavns Universitet,DK0001,2014,DK,0.6,0.0,0.0,0.0,0.0,0.4,6.0
7073,Aarhus Universitet,DK0002,2014,DK,0.7,1.0,0.0,0.0,0.0,0.4,6.0
7074,Syddansk Universitet,DK0003,2014,DK,0.6,0.0,0.0,0.0,0.0,0.4,6.0
7075,Roskilde Universitet,DK0004,2014,DK,0.6,0.0,0.0,0.0,0.0,0.4,6.0
7076,Aalborg Universitet,DK0005,2014,DK,0.7,1.0,0.0,0.0,0.0,0.4,6.0
7077,Danmarks Tekniske Universitet,DK0006,2014,DK,0.6,0.0,0.0,0.0,0.0,0.4,6.0
7078,Handelshøjskolen i Kobenhavn,DK0007,2014,DK,0.6,0.0,0.0,0.0,0.0,0.4,6.0
7079,IT-Universitetet i København,DK0008,2014,DK,0.6,2.0,0.0,0.0,0.0,0.2,6.0
7080,Arkitektskolen Aarhus,DK0011,2014,DK,0.6,0.0,0.0,0.0,0.0,0.4,6.0
7081,Designskolen Kolding,DK0013,2014,DK,0.6,0.0,0.0,0.0,0.0,0.4,6.0
7082,Det Kongelige Danske Kunstakademis Skoler for Arkitektur. Design og Konservering,DK0015,2014,DK,0.6,2.0,0.0,0.0,0.0,0.2,6.0
7083,Professionshøjskolen Metropol,DK0016,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7084,Professionshøjskolen UCC,DK0017,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7085,Professionshøjskolen University College Nordjylland,DK0018,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7086,University College Syddanmark,DK0019,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7087,University College Lillebælt,DK0020,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7088,University College Sjælland,DK0021,2014,DK,0.5,0.0,0.0,0.0,0.0,0.4,6.0
7089,VIA University College,DK0022,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7090,Københavns Erhvervsakademie (KEA),DK0023,2014,DK,0.6,1.0,0.0,0.0,0.0,0.4,6.0
7091,Erhvervsakademi Sjælland,DK0024,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7092,Erhvervsakademi Dania,DK0025,2014,DK,0.5,3.0,0.0,0.0,0.0,0.2,6.0
7093,Erhvervsakademi Kolding,DK0026,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7094,Erhvervsakademiet Lillebælt,DK0027,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7095,Erhvervsakademiet Copenhagen Business,DK0028,2014,DK,0.5,3.0,0.0,0.0,0.0,0.2,6.0
7096,Erhvervsakademi SydVest,DK0029,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7097,Erhvervsakademi Midtvest,DK0030,2014,DK,0.5,2.0,0.0,0.0,0.0,0.3,6.0
7098,Erhvervsakademi Aarhus,DK0031,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7099,Danmarks Medie og Journalisthøjskole,DK0032,2014,DK,0.5,1.0,0.0,0.0,0.0,0.4,6.0
7100,SIMAC,DK0033,2014,DK,0.5,1.0,0.0,0.0,0.0,0.3,6.0
7101,Kriminalforsorgens Uddannelsescenter,DK0034,2014,DK,0.5,2.0,0.0,0.0,0.0,0.2,6.0
7102,Ilisimatusarfik,DK0035,2014,DK,0.7,0.0,0.0,0.0,0.0,0.2,6.0
7103,Fróðskaparsetur Føroya,DK0036,2014,DK,0.7,0.0,0.0,0.0,0.0,0.0,6.0
7104,Den Frie Lærerskole,DK0037,2014,DK,0.5,0.0,0.0,0.0,0.0,0.2,6.0
7105,Tartu Ülikool,EE0001,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7106,Tallinna Tehnikaülikool,EE0002,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7107,Tallinna Ülikool,EE0003,2014,EE,0.3,0.0,0.0,1.0,0.0,0.4,6.0
7108,Eesti Maaülikool,EE0004,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7109,Eesti Ettevõtluskõrgkool Mainor,EE0005,2014,EE,0.3,2.0,0.0,0.0,0.0,0.4,6.0
7110,Tallinna Tehnikakõrgkool,EE0006,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7111,Estonian Business School,EE0007,2014,EE,0.3,2.0,0.0,2.0,0.0,0.4,6.0
7112,Euroakadeemia,EE0008,2014,EE,0.3,2.0,0.0,0.0,0.0,0.4,6.0
7113,Tallinna Tervishoiu Kõrgkool,EE0009,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7114,Tartu Tervishoiu Kõrgkool,EE0010,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7115,Eesti Kunstiakadeemia,EE0011,2014,EE,0.3,0.0,0.0,2.0,0.0,0.4,6.0
7116,Tallinna Majanduskool,EE0012,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,5.0
7117,Sisekaitseakadeemia,EE0013,2014,EE,0.3,2.0,0.0,1.0,0.0,0.4,6.0
7118,Lääne-Viru Rakenduskõrgkool,EE0017,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7119,Eesti Muusika- ja Teatriakadeemia,EE0022,2014,EE,0.3,2.0,0.0,2.0,0.0,0.4,6.0
7120,Eesti Infotehnoloogia Kolledž,EE0023,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7121,Võrumaa Kutsehariduskeskus,EE0024,2014,EE,0.3,1.0,0.0,1.0,0.0,0.3,5.0
7122,Eesti Lennuakadeemia,EE0025,2014,EE,0.3,0.0,0.0,1.0,0.0,0.4,6.0
7123,Tartu Kõrgem Kunstikool,EE0026,2014,EE,0.3,0.0,0.0,0.0,0.0,0.4,6.0
7124,Eesti Hotelli- ja Turismikõrgkool,EE0027,2014,EE,0.3,1.0,0.0,0.0,0.0,0.3,4.0
7125,Arvutikolledž,EE0028,2014,EE,0.3,0.0,0.0,0.0,0.0,0.2,6.0
7126,Eesti Metodisti Kiriku Teoloogiline Seminar,EE0029,2014,EE,0.3,0.0,0.0,0.0,0.0,0.2,6.0
7127,Kaitseväe Ühendatud Õppeasutused,EE0031,2014,EE,0.3,3.0,0.0,0.0,0.0,0.2,6.0
7128,EELK Usuteaduse Instituut,EE0032,2014,EE,0.3,3.0,0.0,1.0,0.0,0.3,6.0
7129,EEKBKL Kõrgem Usuteaduslik Seminar,EE0034,2014,EE,0.3,0.0,0.0,2.0,0.0,0.2,6.0
7130,Universidad de Almería,ES0001,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7131,Universidad de Cádiz,ES0002,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7132,Universidad de Córdoba,ES0003,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7133,Universidad de Granada,ES0004,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7134,Universidad de Huelva,ES0005,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7135,Universidad de Jaén,ES0006,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7136,Universidad de Málaga,ES0007,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7137,Universidad Pablo de Olavide,ES0008,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7138,Universidad de Sevilla,ES0009,2014,ES,0.2,1.0,0.0,0.0,0.0,0.5,6.0
7139,Universidad de Zaragoza,ES0010,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7140,Universidad de Oviedo,ES0011,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7141,Universitat de les Illes Balears,ES0012,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7142,Universidad de La Laguna,ES0013,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7143,Universidad de Las Palmas de Gran Canaria,ES0014,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7144,Universidad de Cantabria,ES0015,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7145,Universitat Autònoma de Barcelona,ES0016,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7146,Universitat de Barcelona,ES0017,2014,ES,0.2,1.0,0.0,0.0,0.0,0.5,6.0
7147,Universitat de Girona,ES0018,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7148,Universitat de Lleida,ES0019,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7149,Universitat Politècnica de Catalunya · BarcelonaTech,ES0020,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7150,Universitat Pompeu Fabra,ES0021,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7151,Universitat Rovira i Virgili,ES0022,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7152,Universidad de Castilla-La Mancha,ES0023,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7153,Universidad de Alicante,ES0024,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7154,Universidad Jaume I de Castellón,ES0025,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7155,Universidad Miguel Hernández de Elche,ES0026,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7156,Universidad Politécnica de Valencia,ES0027,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7157,Universitat de València (Estudi General),ES0028,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7158,Universidad de Burgos,ES0029,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7159,Universidad de León,ES0030,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7160,Universidad de Salamanca,ES0031,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7161,Universidad de Valladolid,ES0032,2014,ES,0.2,1.0,0.0,0.0,0.0,0.5,6.0
7162,Universidad de Extremadura,ES0033,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7163,Universidad de A Coruña,ES0034,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7164,Universidad de Santiago de Compostela,ES0035,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7165,Universidad de Vigo,ES0036,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7166,Universidad de Alcalá,ES0037,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7167,Universidad Autónoma de Madrid,ES0038,2014,ES,0.2,1.0,0.0,0.0,0.0,0.5,6.0
7168,Universidad Carlos III de Madrid,ES0039,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7169,Universidad Complutense de Madrid,ES0040,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7170,Universidad Politécnica de Madrid,ES0041,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7171,Universidad Rey Juan Carlos,ES0042,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7172,Universidad de Murcia,ES0043,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7173,Universidad Politécnica de Cartagena,ES0044,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7174,Universidad Pública de Navarra,ES0045,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7175,Universidad del País Vasco / Euskal Herriko Unibertsitatea,ES0046,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7176,Universidad de La Rioja,ES0047,2014,ES,0.2,0.0,0.0,1.0,0.0,0.6,6.0
7177,IE. Universidad,ES0048,2014,ES,0.2,1.0,0.0,0.0,0.0,0.5,6.0
7178,Universidad a Distancia de Madrid (UDIMA),ES0049,2014,ES,0.2,2.0,0.0,2.0,0.0,0.6,6.0
7179,Universidad Alfonso X El Sabio,ES0050,2014,ES,0.2,1.0,0.0,0.0,0.0,0.6,6.0
7180,Universidad Antonio de Nebrija,ES0051,2014,ES,0.2,0.0,0.0,2.0,0.0,0.6,6.0
7181,Universidad Camilo José Cela,ES0052,2014,ES,0.2,1.0,0.0,0.0,0.0,0.6,6.0
7182,Universidad Cardenal Herrera-CEU,ES0053,2014,ES,0.2,2.0,0.0,0.0,0.0,0.5,6.0
7183,Universidad Católica Santa Teresa de Jesús de Ávila,ES0054,2014,ES,0.2,1.0,0.0,2.0,0.0,0.6,6.0
7184,Universidad Católica de Valencia,ES0055,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7185,Universidad Católica San Antonio de Murcia,ES0056,2014,ES,0.2,0.0,0.0,1.0,0.0,0.6,6.0
7186,Universidad de Deusto,ES0057,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7187,Universidad de Navarra,ES0058,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7188,Universidad Europea de Madrid,ES0059,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7189,Universidad Europea Miguel de Cervantes,ES0060,2014,ES,0.2,3.0,0.0,1.0,0.0,0.6,6.0
7190,Universidad Francisco de Vitoria,ES0061,2014,ES,0.2,0.0,0.0,2.0,0.0,0.6,6.0
7191,Universidad Internacional de Andalucía,ES0062,2014,ES,0.2,5.0,0.0,0.0,0.0,0.3,6.0
7192,Universidad Internacional Isabel I de Castilla,ES0063,2014,ES,0.2,7.0,0.0,0.0,0.0,0.4,6.0
7193,Universidad Internacional de la Rioja,ES0064,2014,ES,0.2,5.0,0.0,0.0,0.0,0.5,6.0
7194,Universidad Internacional Menéndez Pelayo,ES0065,2014,ES,0.2,5.0,0.0,0.0,0.0,0.3,6.0
7195,Universidad Mondragón Unibertsitatea,ES0066,2014,ES,0.2,0.0,0.0,1.0,0.0,0.6,6.0
7196,Universidad Nacional de Educación a Distancia,ES0067,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7197,Universidad Pontificia Comillas,ES0068,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7198,Universidad Pontificia de Salamanca,ES0069,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7199,Universidad San Jorge,ES0070,2014,ES,0.2,0.0,0.0,2.0,0.0,0.6,6.0
7200,Universidad San Pablo-CEU,ES0071,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7201,Universitat Abat Oliba CEU,ES0072,2014,ES,0.2,1.0,0.0,1.0,0.0,0.6,6.0
7202,Universidad de Vich - Universidad Central de Cataluña,ES0073,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7203,Universitat Internacional de Catalunya,ES0074,2014,ES,0.2,1.0,0.0,0.0,0.0,0.6,6.0
7204,Universitat Internacional Valenciana (VIU),ES0075,2014,ES,0.2,7.0,0.0,0.0,0.0,0.4,6.0
7205,Universitat Oberta de Catalunya,ES0076,2014,ES,0.2,0.0,0.0,0.0,0.0,0.6,6.0
7206,Universitat Ramón Llull,ES0077,2014,ES,0.2,1.0,0.0,0.0,0.0,0.6,6.0
7207,Universidad Europea Canarias,ES0078,2014,ES,0.2,5.0,0.0,1.0,0.0,0.6,5.0
7208,Universidad Europea Valencia,ES0079,2014,ES,0.2,4.0,0.0,1.0,0.0,0.6,5.0
7209,Universidad Loyola Andalucia,ES0080,2014,ES,0.2,5.0,0.0,1.0,0.0,0.6,5.0
7210,Universidad Europea del Atlántico,ES0081,2014,ES,0.2,4.0,0.0,0.0,0.0,0.4,3.0
7211,Helsingin yliopisto,FI0001,2014,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
7212,Turun yliopisto,FI0002,2014,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
7213,Åbo Akademi,FI0003,2014,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
7214,Oulun yliopisto,FI0004,2014,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
7215,Tampereen yliopisto,FI0005,2014,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
7216,Jyväskylän yliopisto,FI0006,2014,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
7217,Svenska handelshögskolan,FI0010,2014,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
7218,Vaasan yliopisto,FI0013,2014,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
7219,Lappeenrannan teknillinen yliopisto,FI0014,2014,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
7220,Tampereen teknillinen yliopisto,FI0015,2014,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
7221,Lapin yliopisto,FI0021,2014,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
7222,Maanpuolustuskorkeakoulu,FI0024,2014,FI,0.3,3.0,0.0,0.0,0.0,0.2,6.0
7223,Aalto-yliopisto,FI0025,2014,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
7224,Itä-Suomen yliopisto,FI0026,2014,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
