institution_name,ETER_ID,reference_year,country_code,missing_perc,zero_value,c_value,s_value,nc_value,cons_perc,timeillnes_occ
Universidad Cardenal Herrera-CEU,ES0053,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad Católica Santa Teresa de Jesús de Ávila,ES0054,2013,ES,0.3,0.0,0.0,3.0,0.0,0.6,6.0
Universidad Católica de Valencia,ES0055,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad Católica San Antonio de Murcia,ES0056,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad de Deusto,ES0057,2013,ES,0.3,0.0,0.0,1.0,0.0,0.6,6.0
Universidad de Navarra,ES0058,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad Europea de Madrid,ES0059,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad Europea Miguel de Cervantes,ES0060,2013,ES,0.3,4.0,0.0,1.0,0.0,0.6,6.0
Universidad Francisco de Vitoria,ES0061,2013,ES,0.3,0.0,0.0,2.0,0.0,0.6,6.0
Universidad Internacional de Andalucía,ES0062,2013,ES,0.3,2.0,0.0,0.0,0.0,0.5,6.0
Universidad Internacional Isabel I de Castilla,ES0063,2013,ES,0.3,6.0,0.0,0.0,0.0,0.4,6.0
Universidad Internacional de la Rioja,ES0064,2013,ES,0.3,6.0,0.0,0.0,0.0,0.4,6.0
Universidad Internacional Menéndez Pelayo,ES0065,2013,ES,0.3,4.0,0.0,0.0,0.0,0.3,6.0
Universidad Mondragón Unibertsitatea,ES0066,2013,ES,0.3,0.0,0.0,1.0,0.0,0.6,6.0
Universidad Nacional de Educación a Distancia,ES0067,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad Pontificia Comillas,ES0068,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad Pontificia de Salamanca,ES0069,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad San Jorge,ES0070,2013,ES,0.3,0.0,0.0,2.0,0.0,0.6,6.0
Universidad San Pablo-CEU,ES0071,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universitat Abat Oliba CEU,ES0072,2013,ES,0.3,0.0,0.0,2.0,0.0,0.6,6.0
Universitat de Vic,ES0073,2013,ES,0.3,0.0,0.0,1.0,0.0,0.6,6.0
Universitat Internacional de Catalunya,ES0074,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universitat Internacional Valenciana (VIU),ES0075,2013,ES,0.3,5.0,0.0,0.0,0.0,0.5,6.0
Universitat Oberta de Catalunya,ES0076,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universitat Ramón Llull,ES0077,2013,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
Universidad Europea Canarias,ES0078,2013,ES,0.3,6.0,0.0,1.0,0.0,0.4,5.0
Universidad Europea Valencia,ES0079,2013,ES,0.3,11.0,0.0,0.0,0.0,0.2,5.0
Universidad Loyola Andalucia,ES0080,2013,ES,0.3,4.0,0.0,0.0,0.0,0.6,5.0
Helsingin yliopisto,FI0001,2013,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
Turun yliopisto,FI0002,2013,FI,0.0,1.0,0.0,1.0,0.0,0.8,6.0
Åbo Akademi,FI0003,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Oulun yliopisto,FI0004,2013,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
Tampereen yliopisto,FI0005,2013,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
Jyväskylän yliopisto,FI0006,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Svenska handelshögskolan,FI0010,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Vaasan yliopisto,FI0013,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Lappeenrannan teknillinen yliopisto,FI0014,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Tampereen teknillinen yliopisto,FI0015,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Lapin yliopisto,FI0021,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Maanpuolustuskorkeakoulu,FI0024,2013,FI,0.3,2.0,0.0,1.0,0.0,0.2,6.0
Aalto-yliopisto,FI0025,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Itä-Suomen yliopisto,FI0026,2013,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
Taideyliopisto,FI0027,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,4.0
Högskolan på Åland,FI0031,2013,FI,0.3,4.0,0.0,0.0,0.0,0.4,6.0
HAAGA-HELIA ammattikorkeakoulu,FI0056,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Metropolia ammattikorkeakoulu,FI0065,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Yrkeshögskolan Novia,FI0066,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Tampereen ammattikorkeakoulu,FI0466,2013,FI,0.0,3.0,0.0,1.0,0.0,0.9,6.0
Hämeen ammattikorkeakoulu,FI0467,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Karelia-ammattikorkeakoulu,FI0469,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Lahden ammattikorkeakoulu,FI0470,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Oulun seudun ammattikorkeakoulu,FI0471,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Seinäjoen ammattikorkeakoulu,FI0472,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Kajaanin ammattikorkeakoulu,FI0473,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Jyväskylän ammattikorkeakoulu,FI0504,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Kemi-Tornion ammattikorkeakoulu,FI0505,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,3.0
Mikkelin ammattikorkeakoulu,FI0506,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Satakunnan ammattikorkeakoulu,FI0507,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Turun ammattikorkeakoulu,FI0509,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Arcada – Nylands svenska yrkeshögskola,FI0535,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Centria ammattikorkeakoulu,FI0536,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Savonia ammattikorkeakoulu,FI0537,2013,FI,0.0,3.0,0.0,1.0,0.0,0.9,6.0
Rovaniemen ammattikorkeakoulu,FI0538,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,3.0
Poliisiammattikorkeakoulu,FI0557,2013,FI,0.3,7.0,0.0,0.0,0.0,0.2,6.0
Kymenlaakson ammattikorkeakoulu,FI0608,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Saimaan ammattikorkeakoulu,FI0609,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Diakonia-ammattikorkeakoulu,FI0623,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Vaasan ammattikorkeakoulu,FI0627,2013,FI,0.0,3.0,0.0,1.0,0.0,0.9,6.0
Laurea ammattikorkeakoulu,FI0629,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Humanistinen ammattikorkeakoulu,FI0631,2013,FI,0.0,3.0,0.0,0.0,0.0,0.9,6.0
Université Nice - Sophia-Antipolis,FR0001,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université de technologie de Troyes,FR0002,2013,FR,0.1,2.0,0.0,1.0,0.0,0.8,7.0
École de l'air,FR0003,2013,FR,0.3,3.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'architecture de Marseille,FR0004,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'art et de design Marseille-Mediterranée,FR0005,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École centrale de Marseille,FR0006,2013,FR,0.1,1.0,0.0,1.0,0.0,0.8,7.0
Aix-Marseille université,FR0007,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université de Caen Basse-Normandie,FR0008,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École supérieure d'arts et médias de Caen - Cherbourg,FR0009,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'ingénieurs de Caen,FR0010,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
École supérieure d'ingénieurs des travaux de la construction de Caen,FR0011,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
École européenne supérieure de l'image,FR0012,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École d'ingénieurs en génie des systèmes industriels,FR0013,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Université de La Rochelle,FR0014,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d'art de Bourges,FR0015,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'art de Dijon,FR0017,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Bourgogne,FR0018,2013,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
École nationale des greffes,FR0019,2013,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Institut national supérieur des sciences agronomiques. de l'alimentation et de l'environnement,FR0020,2013,FR,0.3,0.0,0.0,2.0,0.0,0.4,7.0
École nationale supérieure de mécanique et des microtechniques,FR0021,2013,FR,0.1,1.0,0.0,1.0,0.0,0.8,7.0
Université de Franche-Comté,FR0022,2013,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
École nationale d'ingénieurs de Brest,FR0023,2013,FR,0.1,1.0,0.0,3.0,0.0,0.8,7.0
École Navale,FR0024,2013,FR,0.3,1.0,0.0,0.0,0.0,0.3,7.0
École nationale supérieure de techniques avancées Bretagne,FR0025,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Université de Bretagne Occidentale,FR0026,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Télécom Bretagne,FR0027,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,5.0
Institut supérieur de l'électronique et du numérique Brest,FR0028,2013,FR,0.3,1.0,0.0,0.0,0.0,0.3,7.0
École des mines d'Alès,FR0029,2013,FR,0.3,0.0,0.0,3.0,0.0,0.4,7.0
Université de Nîmes,FR0030,2013,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
Institut supérieur des Arts de Toulouse,FR0031,2013,FR,0.5,1.0,0.0,0.0,0.0,0.1,7.0
École nationale supérieure d'architecture de Toulouse,FR0032,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Institut national des sciences appliquées de Toulouse,FR0033,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
École d'ingénieurs de Purpan,FR0034,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Institut catholique de Toulouse,FR0035,2013,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale de l'aviation civile,FR0036,2013,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
Institut national polytechnique de Toulouse,FR0037,2013,FR,0.1,1.0,0.0,1.0,0.0,0.8,7.0
Université Toulouse 1 - Capitole,FR0038,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université de Toulouse II - Le Mirail,FR0039,2013,FR,0.1,2.0,0.0,0.0,0.0,0.7,7.0
Université de Toulouse 3 - Paul Sabatier,FR0040,2013,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
Institut supérieur de l'aéronautique et de l'espace,FR0041,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture et de paysage de Bordeaux,FR0042,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure des sciences agronomiques de Bordeaux Aquitaine,FR0043,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Université Bordeaux 3 Michel de Montaigne,FR0046,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École des beaux-arts de Bordeaux,FR0047,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale de la magistrature,FR0048,2013,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Institut polytechnique de Bordeaux,FR0050,2013,FR,0.1,3.0,0.0,1.0,0.0,0.6,7.0
École nationale supérieure de chimie de Montpellier,FR0051,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d’architecture de Montpellier,FR0052,2013,FR,0.5,2.0,0.0,0.0,0.0,0.0,7.0
Université Montpellier 1,FR0053,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,3.0
Université Montpellier 2 - Sciences et Techniques,FR0054,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,3.0
Université Montpellier 3 - Paul-Valéry,FR0055,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Centre international d'études supérieures en sciences agronomiques,FR0056,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure de chimie de Rennes,FR0057,2013,FR,0.1,1.0,0.0,3.0,0.0,0.8,7.0
École nationale supérieure d'architecture de Bretagne,FR0058,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École régionale des beaux-arts de Rennes,FR0059,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École des hautes études en santé publique,FR0060,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Institut national des sciences appliquées de Rennes,FR0061,2013,FR,0.1,1.0,0.0,1.0,0.0,0.8,7.0
Université de Rennes 1,FR0062,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université Rennes 2,FR0063,2013,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
ECAM Rennes Louis de Broglie,FR0064,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Institut catholique de Rennes,FR0065,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École des métiers de l'environnement,FR0066,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
École des Avocats du Grand Ouest,FR0067,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École nationale de la statistique et de l'analyse de l'information,FR0068,2013,FR,0.3,0.0,0.0,3.0,0.0,0.4,7.0
Institut supérieur des sciences agronomiques. agroalimentaires. horticoles et du paysage,FR0069,2013,FR,0.3,0.0,0.0,2.0,0.0,0.4,7.0
Université François-Rabelais,FR0070,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d'architecture de Grenoble,FR0071,2013,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'art de Grenoble,FR0072,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
Université Joseph Fourier,FR0073,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,4.0
Université Pierre Mendès France,FR0074,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,4.0
Université Stendhal,FR0075,2013,FR,0.1,2.0,0.0,1.0,0.0,0.8,4.0
Grenoble INP,FR0076,2013,FR,0.1,2.0,0.0,2.0,0.0,0.8,7.0
Université de Grenoble,FR0077,2013,FR,0.1,3.0,0.0,0.0,0.0,0.6,7.0
École supérieure d'art et design Saint-Étienne,FR0079,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale d'ingénieurs de Saint-Étienne,FR0080,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
Telecom Saint-Étienne,FR0081,2013,FR,0.3,0.0,0.0,0.0,0.0,0.2,7.0
Université Jean Monnet,FR0082,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d'architecture de Saint-Étienne,FR0083,2013,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
Ecole centrale de Nantes,FR0084,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d'architecture de Nantes,FR0085,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure des beaux-arts de Nantes Métropole,FR0086,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Nantes,FR0087,2013,FR,0.1,2.0,0.0,0.0,0.0,0.7,7.0
Institut régional d'administration de Nantes,FR0088,2013,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
École nationale d'ingénieurs des techniques des industries agricoles et alimentaires,FR0089,2013,FR,0.3,0.0,0.0,0.0,0.0,0.2,4.0
École nationale supérieure des mines de Nantes,FR0090,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,5.0
École supérieure du bois,FR0091,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Université d'Orléans,FR0092,2013,FR,0.1,3.0,0.0,0.0,0.0,0.8,7.0
École supérieure d'art et de design d'Orléans,FR0093,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale d'administration pénitentiaire,FR0094,2013,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
École régionale des beaux-arts d'Angers,FR0095,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'agriculture d'Angers,FR0096,2013,FR,0.3,0.0,0.0,2.0,0.0,0.4,7.0
École supérieure d'électronique de l'Ouest,FR0097,2013,FR,0.3,0.0,0.0,0.0,0.0,0.2,7.0
Université catholique de l'Ouest,FR0098,2013,FR,0.5,1.0,0.0,0.0,0.0,0.4,7.0
Université d'Angers,FR0099,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École supérieure angevine en informatique et productique,FR0100,2013,FR,0.3,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'art et de design de Reims,FR0101,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Reims Champagne-Ardenne,FR0102,2013,FR,0.1,3.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d'architecture de Nancy,FR0103,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'art de Nancy,FR0104,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Lorraine,FR0105,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École spéciale militaire de Saint-Cyr,FR0106,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
École militaire interarmes,FR0107,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
Université de Bretagne-Sud,FR0108,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale d'ingénieurs de Metz,FR0109,2013,FR,0.1,1.0,0.0,1.0,0.0,0.8,4.0
Institut régional d'administration de Metz,FR0110,2013,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
École supérieure d'ingénieurs des travaux de la construction de Metz,FR0111,2013,FR,0.3,0.0,0.0,1.0,0.0,0.2,7.0
École nationale supérieure de chimie de Lille,FR0112,2013,FR,0.1,1.0,0.0,3.0,0.0,0.8,7.0
École nationale supérieure d'architecture et de paysage de Lille,FR0113,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure des arts et industries textiles,FR0114,2013,FR,0.1,1.0,0.0,1.0,0.0,0.8,7.0
École nationale supérieure des mines de Douai,FR0116,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Groupe Institut supérieur d'agriculture de Lille,FR0117,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Institut catholique de Lille,FR0118,2013,FR,0.5,2.0,0.0,0.0,0.0,0.2,7.0
Institut supérieur de l'électronique et du numérique Lille,FR0119,2013,FR,0.3,2.0,0.0,0.0,0.0,0.2,7.0
Hautes études d'ingénieur,FR0120,2013,FR,0.3,2.0,0.0,0.0,0.0,0.2,7.0
École centrale de Lille,FR0121,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
Université de Valenciennes et du Hainaut-Cambrésis,FR0122,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université Lille 1 - Sciences technologies,FR0123,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,6.0
Université Lille 2 - Droit et Santé,FR0124,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,6.0
Université Lille 3 - Charles-de-Gaulle,FR0125,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,6.0
Institut régional d'administration de Lille,FR0126,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
Université du Littoral Côte d'Opale,FR0127,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
IXAD École des avocats de la région Nord-Ouest,FR0128,2013,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Institut polytechnique LaSalle Beauvais,FR0129,2013,FR,0.3,0.0,0.0,1.0,0.0,0.4,5.0
Université de technologie de Compiègne,FR0130,2013,FR,0.1,2.0,0.0,1.0,0.0,0.8,7.0
École supérieure de chimie organique et minérale,FR0131,2013,FR,0.3,1.0,0.0,0.0,0.0,0.3,7.0
Université d'Artois,FR0132,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure de chimie de Clermont-Ferrand,FR0133,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,4.0
Ecole nationale des finances publiques,FR0134,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
Université d'Auvergne,FR0135,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,5.0
École nationale supérieure d'architecture de Clermont-Ferrand,FR0136,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université Blaise Pascal,FR0137,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,5.0
VetAgro Sup Lempdes,FR0138,2013,FR,0.3,0.0,0.0,1.0,0.0,0.2,7.0
Institut français de mécanique avancée,FR0139,2013,FR,0.3,0.0,0.0,1.0,0.0,0.4,4.0
Université de Pau et des Pays de l'Adour,FR0140,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École supérieure d’art des Pyrénées — Pau Tarbes,FR0141,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure des technologies industrielles avancées,FR0142,2013,FR,0.3,2.0,0.0,0.0,0.0,0.2,7.0
École nationale d'ingénieurs de Tarbes,FR0143,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
Université de Perpignan - Via Domitia,FR0144,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d'architecture de Strasbourg,FR0145,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure des arts décoratifs de Strasbourg,FR0146,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École nationale du génie de l'eau et de l'environnement de Strasbourg,FR0147,2013,FR,0.3,1.0,0.0,3.0,0.0,0.3,7.0
Institut national des sciences appliquées de Strasbourg,FR0148,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
Université de Strasbourg,FR0149,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université de Haute-Alsace,FR0150,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d'architecture de Lyon,FR0151,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure des beaux-arts de Lyon,FR0152,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École centrale de Lyon,FR0153,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
Institut national des sciences appliquées de Lyon,FR0154,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
École catholique d'arts et métiers,FR0155,2013,FR,0.3,1.0,0.0,3.0,0.0,0.3,7.0
Université catholique de Lyon,FR0156,2013,FR,0.5,1.0,0.0,0.0,0.0,0.4,7.0
Université Claude Bernard - Lyon 1,FR0157,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université Lumière - Lyon 2,FR0158,2013,FR,0.1,3.0,0.0,0.0,0.0,0.8,7.0
Institut régional d'administration de Lyon,FR0159,2013,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Institut supérieur d'agriculture et d'agroalimentaire Rhône-Alpes,FR0160,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Université Jean Moulin - Lyon 3,FR0161,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure des sciences de l'information et des bibliothèques,FR0162,2013,FR,0.1,2.0,0.0,0.0,0.0,0.7,7.0
École nationale des travaux publics de l'État,FR0163,2013,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
Conservatoire national supérieur musique et danse de Lyon,FR0164,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Institut textile et chimique,FR0165,2013,FR,0.3,1.0,0.0,0.0,0.0,0.3,7.0
École supérieure chimie physique électronique de Lyon,FR0166,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
École des avocats Rhône-Alpes,FR0167,2013,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École normale supérieure de Lyon,FR0168,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
Université du Maine,FR0169,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université de Savoie Mont Blanc,FR0170,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École d'ingénieur de la ville de Paris,FR0171,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
Faculté Libre de Droit. d’Economie et de Gestion,FR0172,2013,FR,0.5,2.0,0.0,0.0,0.0,0.0,7.0
Université Paris-Dauphine,FR0173,2013,FR,0.1,3.0,0.0,0.0,0.0,0.8,7.0
Université Paris 1 - Panthéon Sorbonne,FR0174,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université Panthéon-Assas,FR0175,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université Sorbonne Nouvelle - Paris 3,FR0176,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université Paris-Sorbonne,FR0177,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,6.0
Université Paris Descartes,FR0178,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
Université Pierre et Marie Curie,FR0179,2013,FR,0.3,1.0,0.0,0.0,0.0,0.4,6.0
Université Paris Diderot,FR0180,2013,FR,0.1,2.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure d'architecture de Paris-Malaquais,FR0181,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'architecture de Paris-La Villette,FR0182,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'architecture de Paris-Belleville,FR0183,2013,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Groupe ESPI École supérieure des professions immobilières,FR0184,2013,FR,0.5,2.0,0.0,0.0,0.0,0.0,7.0
École nationale supérieure d'arts et métiers,FR0185,2013,FR,0.1,1.0,0.0,0.0,0.0,0.8,7.0
École nationale supérieure de chimie de Paris,FR0186,2013,FR,0.1,2.0,0.0,1.0,0.0,0.8,7.0
Institut de physique du globe,FR0187,2013,FR,0.3,2.0,0.0,6.0,0.0,0.2,7.0
École supérieure de physique et de chimie industrielles de la ville de Paris,FR0188,2013,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
